date,PET.MCRIMXX2.M,STEO.COPC_OPEC.M,STEO.COPRPUS.M,STEO.COPS_OPEC.M,STEO.CORIPUS.M,STEO.PAPR_NONOPEC.M,STEO.PAPR_OPEC.M,STEO.PASC_OECD_T3.M,STEO.PATC_NON_OECD.M,STEO.PATC_OECD.M,STEO.T3_STCHANGE_NOECD.M,STEO.T3_STCHANGE_OOECD.M,CPIENGSL,CAPG211S,CAPUTLG211S,IPG211S,IPG211111CN,INDPRO,IPN213111N,PCU211211,WTISPLC,GPR,SP500_returns,OECD.GDP.GROWTH,Non-OECD.GDP.GROWTH,exchange_rate,oil_price_return
1995-02-01,3354.0,27.797695,6.794452,4.1008831172,13.365,44.103120286,26.141077771,3041.3043734000003,24.302190694,47.740445646,0.8917490928820001,0.333532258064,105.8,67.448,93.7514,63.2334,104.3949,71.1758,78.8174,66.9,18.53,76.87532806396484,0.0360741480725925,2.68495830328126,3.29892649475605,1.0888899303595,0.030016675931072934
1995-03-01,3754.0,27.797695,6.600412,4.4788426503,13.48,43.64155585,25.763118238,2666.3222598,24.302534128,46.711553984,-0.045660960391999995,0.24872989219020009,105.5,67.387,92.6465,62.4317,101.4128,71.2796,72.1156,65.7,18.55,82.24444580078125,0.0273291951133807,2.68495830328126,3.29892649475605,1.0021427944663999,0.0010793308148946412
1995-04-01,3307.0,27.797695,6.603716,3.9788426503,13.817,44.051764632,26.269971823,3032.8729787999996,24.116910061,44.101673031,-0.17178751689600005,0.5613341935480001,105.6,67.3196,93.4009,62.8771,101.4635,71.1538,72.6453,68.3,19.87,99.19087982177734,0.0279603578049114,2.68495830328126,3.29892649475605,1.08676625070584,0.07115902964959564
1995-05-01,3487.0,27.797695,6.629316,3.4688426503,14.303,43.531940015,26.786825408,3069.8877397999995,24.116677834,43.439845077,1.169679191112,-0.6872150537720001,105.8,67.2484,93.6915,63.0061,101.8574,71.4997,78.9054,69.2,19.74,87.842529296875,0.0363117126994647,2.68495830328126,3.29892649475605,1.0859346753246801,-0.006542526421741468
1995-06-01,3833.0,27.797695,6.578628,4.1388426503,14.553,43.167172713,26.103118238,2607.94388578,24.116952581,44.50219465,-0.07487018401200003,0.38623311799820004,106.7,67.1746,93.575,62.8587,101.0789,71.7327,77.3446,69.1,18.42,104.60775756835938,0.0212785434316493,2.68495830328126,3.29892649475605,0.99465084208544,-0.06686930091185395
1995-07-01,3635.0,27.797695,6.448772,3.818717672,14.403,43.868067451,26.451027813,2936.6039994800003,24.172613985,43.181334424,1.035696147218,-0.347254224288,105.8,67.1017,93.2879,62.5978,99.0841,71.4334,82.366,65.7,17.3,107.64541625976562,0.0317760395752064,2.68495830328126,3.29892649475605,1.0252252294372202,-0.06080347448425627
1995-08-01,3471.0,27.797695,6.446652,3.5676754869,14.276,43.751807532,26.702069998,3062.3991682,24.172126635,45.078043592,1.2652888579319999,-0.26339569893200004,105.6,67.0315,92.9556,62.3096,99.0508,72.3723,84.1415,61.8,18.03,106.93478393554688,-0.0003202374774278,2.68495830328126,3.29892649475605,1.0859346753246801,0.04219653179190752
1995-09-01,3970.0,27.797695,6.416133,3.7680155647,14.402,44.442400383,26.494876336,2646.4717999,24.172463528,45.294803244,0.5294201040559999,0.04624129031400003,104.1,66.9651,92.8118,62.1515,98.5829,72.6543,84.7415,63.5,18.23,71.20516967773438,0.0400974728873253,2.68495830328126,3.29892649475605,1.04190084848484,0.011092623405435376
1995-10-01,3610.0,27.797695,6.421125,3.5680155647,13.598,43.833883973,26.694876336,2938.2566142799997,24.908953174,44.555690742,0.80542251213,-0.46321551461,104.4,66.904,91.5599,61.2572,98.6565,72.5336,86.2697,63.7,17.44,67.74150085449219,-0.0049793351897702,2.68495830328126,3.29892649475605,1.04193903896104,-0.04333516182117381
1995-11-01,3695.0,27.797695,6.585309,3.897973572,13.833,44.497088796,26.330650405,2728.1297686,24.909241005,47.336698307,0.4039506486600001,0.09250193520220004,103.4,66.8484,93.8458,62.7344,101.1818,72.717,86.7493,66.0,17.99,76.33349609375,0.0410490027810619,2.68495830328126,3.29892649475605,1.0021427944663999,0.03153669724770625
1995-12-01,3416.0,27.797695,6.529936,3.7915968608,14.011,44.734256478,26.450734285,3055.61691,24.909483044,48.243978205,1.4288694718319999,-0.02720903226600002,104.4,66.7997,93.4801,62.4444,100.3306,72.9638,90.3827,71.0,19.04,65.67205810546875,0.0174438734059647,2.68495830328126,3.29892649475605,1.0851752550348202,0.05836575875486383
1996-01-01,3371.0,28.083065,6.495297,4.1275913458,13.728,44.84572822,26.443914476,3041.3043734,25.358006024,47.161450795,0.891749092882,0.333532258064,106.9,66.7578,93.0365,62.1091,99.7987,72.5712,89.5556,78.0,18.88,75.63492584228516,0.0326173868692312,3.11464938428504,1.80895876853768,1.0914856879352601,-0.008403361344537785
1996-02-01,3133.0,28.083065,6.576798,4.0342053948,13.564,45.039092269,26.551190299,3038.6131286000004,25.35860872,49.206206376,0.513455054964,-0.08630021505265999,107.1,66.7219,93.5126,62.3934,101.0512,73.6207,83.5986,82.6,19.07,80.4209213256836,0.0069337017847039,3.11464938428504,1.80895876853768,1.11930603801996,0.010063559322033955
1996-03-01,3427.0,28.083065,6.571459,3.9317114801,13.793,45.014152237,26.653684213,3055.61691,25.357964787,47.426785718,1.4288694718319999,-0.02720903226600002,108.3,66.6935,93.8824,62.6134,100.9694,73.5141,80.9957,79.2,21.36,82.14761352539062,0.0079165675908396,3.11464938428504,1.80895876853768,1.0851752550348202,0.12008390141583636
1996-04-01,3245.0,28.083065,6.443908,4.1494993938,14.295,45.123528415,26.422006428,3031.13427,25.043186091,45.267311186,-0.311051172496,0.34542451613,111.2,66.6714,94.1759,62.7884,99.0121,74.2491,93.3936,86.2,23.57,84.82862091064453,0.0134314220141846,3.11464938428504,1.80895876853768,1.10329519480522,0.10346441947565554
1996-05-01,3697.0,28.083065,6.393798,4.0877274919,14.439,44.998319751,26.48377833,2728.1297686,25.042840334,44.357211503,0.40395064865999997,0.0925019352022001,112.0,66.6554,93.2805,62.1765,98.2419,74.8142,97.0187,81.8,21.25,65.53082275390625,0.0228534059917031,3.11464938428504,1.80895876853768,1.0021427944663999,-0.09843020789138734
1996-06-01,3432.0,28.083065,6.458207,3.9389814157,14.569,45.103762175,26.639469342,3055.61691,25.042875227,44.430088956,1.4288694718319999,-0.02720903226600002,110.3,66.644,94.695,63.1085,99.2287,75.3726,94.2365,75.9,20.45,69.08858489990234,0.0022567099722681,3.11464938428504,1.80895876853768,1.0851752550348202,-0.03764705882352948
1996-07-01,3718.0,28.083065,6.337772,3.7901402886,14.359,45.129407619,26.80220034,2728.1297686,25.19488175,45.762863053,0.4039506486600001,0.09250193520220004,110.1,66.6372,93.9337,62.5948,97.3823,75.3738,92.4493,80.7,21.32,80.64431762695312,-0.0457480167192076,3.11464938428504,1.80895876853768,1.0021427944663999,0.04254278728606353
1996-08-01,3865.0,28.083065,6.360071,3.7936623857,14.424,44.704661929,26.791733308,2679.8864857,25.19444083,45.937488312,-0.36248482463,-0.12035351794179998,109.7,66.6337,94.4004,62.9025,97.7246,75.7557,94.0882,82.7,21.96,81.6876449584961,0.0188139351475606,3.11464938428504,1.80895876853768,0.99465084208544,0.030018761726078758
1996-09-01,3463.0,28.083065,6.481855,3.7231552876,14.484,45.139166442,26.85529547,3062.3991682,25.194726318,45.623646696,1.2652888579319999,-0.26339569893200004,109.8,66.6321,95.0507,63.3343,99.5948,76.2302,95.3138,81.3,23.99,88.19697570800781,0.0542033273283304,3.11464938428504,1.80895876853768,1.0859346753246801,0.09244080145719469
1996-10-01,3504.0,28.083065,6.480875,3.5751945291,14.277,45.505111665,26.961260093,3069.8877397999995,25.712419366,47.694787422,1.169679191112,-0.687215053772,110.5,66.6324,94.1876,62.7595,99.5803,76.2157,94.8092,83.7,24.9,55.58683013916016,0.026101002422918,3.11464938428504,1.80895876853768,1.0859346753246801,0.03793247186327631
1996-11-01,3199.0,28.083065,6.475602,3.5279096017,14.204,46.001536094,27.008545021,3050.316813,25.712070436,47.56015664,0.3264308784940001,0.279357880186,111.8,66.6332,93.8429,62.5306,99.498,76.8973,95.7735,93.4,23.71,57.34461212158203,0.0733761517814057,3.11464938428504,1.80895876853768,1.105283063994,-0.04779116465863442
1996-12-01,3166.0,28.083065,6.505965,3.0181581752,14.185,46.067655772,27.532186319,3056.6325078,25.712524045,48.162778454,0.300931327244,0.09892927803534,113.9,66.6347,93.9477,62.6018,99.9655,77.3772,101.7599,112.1,25.39,74.98263549804688,-0.021505414489508,3.11464938428504,1.80895876853768,1.11461540165632,0.07085617882749884
1997-01-01,3237.0,29.597585,6.40212,4.5805912273,13.664,45.88285897,27.551250561,3031.13427,25.646182903,48.268953534,-0.311051172496,0.34542451613,115.2,66.636,93.6403,62.3981,98.3693,77.5135,98.5099,121.1,25.17,54.06243515014648,0.0613170390541288,3.64315222042113,4.070107319187,1.10329519480522,-0.008664828672705793
1997-02-01,3341.0,29.597585,6.51429,4.3424151065,13.485,46.153872939,27.80306696,3041.3043734000003,25.646096717,48.327254657,0.8917490928820001,0.333532258064,115.0,66.6352,94.404,62.9063,100.0931,78.4255,97.0909,99.6,22.21,50.559940338134766,0.005927590234654,3.64315222042113,4.070107319187,1.0888899303595,-0.11760031783869684
1997-03-01,3410.0,29.597585,6.452047,4.1520588781,14.047,45.926654848,28.007063467,3055.61691,25.645011408,46.014262456,1.4288694718319999,-0.02720903226600002,113.0,66.6345,94.2623,62.8112,99.137,78.9197,109.9479,77.3,20.99,58.48006057739258,-0.0426140106407487,3.64315222042113,4.070107319187,1.08517525503482,-0.05493021161638911
1997-04-01,3818.0,29.597585,6.441294,3.9075663204,14.303,46.133399637,28.258451164,2577.7793406,25.663508181,46.914942735,-0.5619089775419999,0.574560829482,111.0,66.6322,93.6326,62.3894,98.972,78.9848,111.7516,75.5,19.72,62.844486236572266,0.0584055790673403,3.64315222042113,4.070107319187,0.9946508420854399,-0.06050500238208667
1997-05-01,4073.0,29.597585,6.474261,4.1721358618,15.123,45.759908459,27.993881622,2726.01999978,25.66286338,45.016105578,0.61732993468762,-0.4415870967752,108.8,66.6287,94.2781,62.8163,99.4789,79.4296,108.6185,80.2,20.83,53.57601547241211,0.058576884803325,3.64315222042113,4.070107319187,1.03417651948052,0.05628803245436109
1997-06-01,4128.0,29.597585,6.44172,4.5800843454,15.17,45.37274511,27.579087999,2712.0857183800003,25.663393266,46.256348204,1.25644727995962,-0.43695311827919997,110.0,66.6233,93.7539,62.4619,98.9794,79.7971,110.6086,78.9,19.17,39.04562377929688,0.0434526147952758,3.64315222042113,4.070107319187,1.0271034891775002,-0.07969275084013427
1997-07-01,3662.0,29.597585,6.409392,4.5704820027,14.994,45.868970408,27.588740342,2856.0922476799997,25.60691861,47.547179293,0.9816642659180002,-0.447492933966,109.1,66.6166,94.1907,62.7467,98.4829,80.4666,112.8806,78.8,19.63,47.69842529296875,0.0781458094374247,3.64315222042113,4.070107319187,1.01653077489176,0.02399582681272805
1997-08-01,4030.0,29.597585,6.347386,3.4501992686,15.271,45.64277381,28.722713354,2649.8857538999996,25.606015251,45.942365025,0.6702051287080001,-0.185092258066,110.9,66.6086,93.8651,62.5222,97.5307,81.2825,113.2469,79.7,19.93,48.582298278808594,-0.0574656317085283,3.64315222042113,4.070107319187,1.02089175757576,0.015282730514518672
1997-09-01,4168.0,29.597585,6.485824,3.4417146856,15.308,46.08094073,28.731197937,2723.8231997800003,25.606669628,47.477916384,0.6986585422796201,-0.43295591397919997,112.4,66.5989,95.04,63.2956,99.659,82.0327,114.7665,83.5,19.79,42.6890869140625,0.0531535906155671,3.64315222042113,4.070107319187,0.9880347619047599,-0.007024586051179171
1997-10-01,4134.0,29.597585,6.467152,3.3025826341,14.854,46.458271532,28.870229989,2712.08571838,26.334333878,48.179409411,1.25644727995962,-0.43695311827919997,111.8,66.5886,94.215,62.7364,99.3732,82.7656,109.2135,93.4,21.26,49.74630737304688,-0.0344776973752203,3.64315222042113,4.070107319187,0.99049930735932,0.0742799393633149
1997-11-01,3845.0,29.597585,6.459282,3.53263917,14.706,46.535693751,28.633378314,2652.2474815200003,26.333015548,47.478765132,-0.55566454503,0.11164516126999999,111.4,66.5766,93.0163,61.9271,99.2529,83.427,111.978,98.0,20.17,59.6933708190918,0.0445868552126393,3.64315222042113,4.070107319187,0.99465084208544,-0.05126999059266224
1997-12-01,3444.0,29.597585,6.531108,3.9233445268,14.928,46.803700118,28.256163235,3062.3991682,26.334212579,49.928740272,1.2652888579319999,-0.26339569893200004,109.8,66.564,93.4165,62.1817,100.3564,83.784,113.9676,84.5,18.32,43.998268127441406,0.0157315971086944,3.64315222042113,4.070107319187,1.08517525503482,-0.09172037679722367
1998-01-01,3703.0,30.927969,6.540526,4.2220177824,14.319,47.100524929,29.388785031,2728.1297686,26.172812727,46.946719782,0.40395064865999997,0.0925019352022001,107.5,66.5502,95.8241,63.7712,100.5018,84.1564,116.154,76.2,16.71,53.0963020324707,0.0101501774424079,3.02525780150955,2.61121816986882,1.0021427944663999,-0.08788209606986896
1998-02-01,3657.0,30.927969,6.475755,3.7652607958,14.023,47.049833256,29.845442018,2856.09224768,26.173150436,48.373109251,0.9816642659180002,-0.447492933966,105.1,66.5219,94.6888,62.9888,99.5075,84.3066,115.4918,72.0,16.06,77.59761810302734,0.0704491925363124,3.02525780150955,2.61121816986882,1.0165307748917602,-0.03889886295631373
1998-03-01,4126.0,30.927969,6.407711,3.7812607958,14.639,46.880443957,29.829442018,2712.08571838,26.172650013,48.174847082,1.25644727995962,-0.43695311827919997,103.3,66.4917,94.4654,62.8116,98.4624,84.342,111.0272,70.2,15.02,57.24806213378906,0.0499457143412205,3.02525780150955,2.61121816986882,1.01560167099568,-0.06475716064757153
1998-04-01,4205.0,30.927969,6.48275,3.8336987164,15.085,46.834870483,29.762552022,2701.0623997800003,26.36976949,46.430819841,1.03979420627762,-0.3649619354832,102.4,66.4594,95.4292,63.4217,99.6136,84.6339,107.1771,72.3,15.44,50.99658203125,0.0090764692534603,3.02525780150955,2.61121816986882,0.9880347619047599,0.02796271637816239
1998-05-01,4278.0,30.927969,6.346905,3.9020490529,15.321,46.276252238,29.694201686,2725.7412,26.369210735,44.416121243,0.56362922887362,-0.1797475268812,103.2,66.4246,95.0275,63.1216,97.5265,85.1867,103.6424,72.6,14.86,94.4734878540039,-0.0188262232614684,3.02525780150955,2.61121816986882,1.0689785806512202,-0.03756476683937826
1998-06-01,4261.0,30.927969,6.267266,4.4170490529,15.485,46.509402219,29.150597536,2725.7412,26.369876943,47.106049164,0.56362922887362,-0.1797475268812,103.6,66.3867,94.2149,62.5462,96.302,84.6809,102.1487,66.6,13.66,76.30907440185547,0.0394382406350404,3.02525780150955,2.61121816986882,1.05310143779408,-0.08075370121130543
1998-07-01,4716.0,30.927969,6.194381,4.5418060396,15.554,46.190496093,29.018464512,2626.9925998999997,26.236831069,47.746487516,0.14312013487199998,0.354132688172,103.3,66.3452,92.9088,61.6406,95.1796,84.3445,98.1605,70.1,14.08,54.04841613769531,-0.0116153269173854,3.02525780150955,2.61121816986882,1.0800019644268801,0.030746705710102518
1998-08-01,4569.0,30.927969,6.202641,4.8319812078,15.717,45.776781893,28.721113306,2620.23320008,26.236063548,46.769992304,-0.05304835364400001,0.3178305815974,102.1,66.2974,93.9828,62.3082,95.3062,86.0816,96.2944,64.6,13.36,97.02085876464844,-0.1457967182501138,3.02525780150955,2.61121816986882,0.97096835497836,-0.051136363636363646
1998-09-01,4057.0,30.927969,5.789212,4.7517819865,14.851,45.714353209,28.801512527,2726.01999978,26.236729757,47.187053521,0.61732993468762,-0.4415870967752,101.3,66.2412,89.1047,59.024,88.9503,86.0023,95.1661,61.8,14.95,62.51344299316406,0.062395515043411,3.02525780150955,2.61121816986882,1.03417651948052,0.11901197604790426
1998-10-01,4376.0,30.927969,6.142566,4.9167819865,13.994,46.047021948,28.636412527,2669.5438,27.096807307,47.489155733,0.665348978158,0.0906991837482,101.5,66.1757,92.1212,60.9618,94.3806,86.591,91.2325,64.6,14.39,54.40364837646485,0.0802942285676289,3.02525780150955,2.61121816986882,1.05931363993976,-0.037458193979933
1998-11-01,4161.0,30.927969,6.139929,4.6516506103,14.772,46.781715654,28.901543903,2701.0623997800003,27.097037564,48.312616829,1.03979420627762,-0.3649619354832,101.1,66.1003,91.871,60.727,94.3391,86.5115,87.4587,65.9,12.85,67.96592712402344,0.0591259962856813,3.02525780150955,2.61121816986882,0.95449085281386,-0.10701876302988189
1998-12-01,3868.0,30.927969,6.043449,4.9216506103,14.84,46.742442272,28.624367866,2679.8864857,27.097442815,50.349046553,0.30251314351,-0.011263195357799983,100.1,66.0158,90.9577,60.0465,92.8559,86.8615,83.1506,62.9,11.28,75.95989227294922,0.056375287084956,3.02525780150955,2.61121816986882,0.99465084208544,-0.12217898832684826
1999-01-01,4051.0,31.458502,5.963356,5.3189372388,14.442,46.775048988,28.884928529,2668.0435999,26.905141852,47.619638848,0.61732993468762,-0.4415870967752,99.7,65.9225,91.7789,60.5029,91.6196,87.2205,79.1276,60.3,12.47,63.98722457885742,0.0410094408537484,3.44144646859912,2.1951176075643,1.16078,0.10549645390070927
1999-02-01,4334.0,31.458502,5.965517,4.7988987753,14.309,46.694516674,29.405366992,2717.9006,27.115028358,50.138734171,0.752094730666,-0.025580015360999984,99.2,65.8198,92.0274,60.5722,91.6619,87.726,74.5306,57.3,12.01,58.316383361816406,-0.0322825623775913,3.44144646859912,2.1951176075643,1.120765,-0.0368885324779471
1999-03-01,4358.0,31.458502,5.882633,5.0587269608,14.498,46.529331983,29.161209276,2669.5438,27.029523121,50.586367723,0.665348978158,0.0906991837482,100.4,65.7092,91.3615,60.033,90.3777,87.9125,74.746,58.6,14.66,83.39727783203125,0.0387942154089167,3.44144646859912,2.1951176075643,1.0882956521739,0.2206494587843464
1999-04-01,4968.0,31.458502,5.887203,6.2281223689,15.094,46.347585567,27.931231989,2591.23300002,27.179584494,46.858713777,0.229986446892,0.22220150538,105.5,65.5929,91.7379,60.1736,90.4667,88.1082,70.5114,65.7,17.34,106.19801330566406,0.0379440275962774,3.44144646859912,2.1951176075643,1.0704409090909,0.18281036834924969
1999-05-01,4374.0,31.458502,5.87491,6.2780367094,14.973,46.225255921,27.881617649,2669.5438,27.139848137,44.90286233,0.665348978158,0.0906991837482,104.9,65.4713,91.3407,59.8019,90.2709,88.6483,73.1858,76.3,17.75,85.44113159179688,-0.0249704807961751,3.44144646859912,2.1951176075643,1.0628095238095,0.023644752018454396
1999-06-01,4243.0,31.458502,5.760265,6.7879592728,14.959,45.685245932,27.36390985,2701.0623997800003,27.194349223,47.706522018,1.03979420627762,-0.3649619354832,104.5,65.3456,91.8517,60.021,88.5307,88.5903,76.6477,76.2,17.89,79.4105453491211,0.0544383311143248,3.44144646859912,2.1951176075643,1.0377545454545,0.007887323943662095
1999-07-01,4216.0,31.458502,5.797999,6.2379686304,15.237,46.757442361,27.914000493,2701.06239978,26.950603512,47.503097263,1.03979420627762,-0.3649619354832,106.7,65.2192,92.6492,60.4251,89.1068,89.1098,78.4691,79.6,20.07,62.14287185668945,-0.0320460923910916,3.44144646859912,2.1951176075643,1.0352681818182,0.1218557853549469
1999-08-01,4427.0,31.458502,5.780231,6.0079722431,15.299,46.438473347,28.15926735,2669.5438,26.864714735,47.699964759,0.665348978158,0.0906991837482,109.5,65.0942,92.5469,60.2427,88.8309,89.5007,83.6848,87.6,21.26,62.858642578125,-0.006254091687235,3.44144646859912,2.1951176075643,1.0603545454545,0.059292476332835076
1999-09-01,4044.0,31.458502,5.803771,5.9927058545,15.107,46.537192148,28.174533738,2703.18750018,26.967782304,48.2012604,0.524757901488,0.024337557610799986,111.8,64.9726,92.9959,60.4219,89.202,89.1304,89.0226,96.9,23.88,69.58151245117188,-0.0285517924480246,3.44144646859912,2.1951176075643,1.0500772727273,0.12323612417685781
1999-10-01,4020.0,31.458502,5.947115,5.9379741086,14.589,47.077395907,28.236750719,2649.8857539,27.45123084,48.079576199,0.7585636256020001,-0.06510064516200001,112.0,64.856,93.587,60.6969,91.3898,90.2709,91.48,91.2,22.64,72.35348510742188,0.0625395414523846,3.44144646859912,2.1951176075643,1.0706333333333,-0.051926298157453865
1999-11-01,3843.0,31.458502,5.960356,6.4730339879,14.704,47.611056539,27.70189084,2652.2474815200003,27.61976784,49.118973828,-0.55566454503,0.11164516126999999,111.5,64.7464,94.3321,61.0767,91.6002,90.7528,95.2577,101.6,24.97,57.9638671875,0.0190618589692204,3.44144646859912,2.1951176075643,1.0338227272727,0.1029151943462896
1999-12-01,3878.0,31.458502,5.958573,7.3483089403,14.41,47.798398699,26.826415888,2679.8864857,27.632492417,51.901984444,0.052861784896,0.15118454657820002,113.8,64.6452,94.8063,61.2878,91.5689,91.4784,95.8703,90.4,26.08,86.0849380493164,0.0578438947399229,3.44144646859912,2.1951176075643,1.0110136363636,0.04445334401281542
2000-01-01,3474.0,31.236635,5.784376,5.9841008802,13.779,47.662092988,28.008193266,3062.3991682,28.277250781,47.226467768,1.2652888579319999,-0.26339569893200004,115.0,64.5537,94.1031,60.747,88.8893,91.4092,92.5565,94.2,27.18,64.45780944824219,-0.0509035487919006,4.10441486404869,4.38141893719981,1.0136952380952,0.04217791411042948
2000-02-01,4160.0,31.236635,5.851839,5.3211193624,14.028,47.582216885,28.671192784,2718.97039978,28.761801313,50.229045384,0.67259404839962,-0.3868825806452,118.8,64.4727,94.0509,60.6371,89.9277,91.7245,89.1486,102.6,29.35,63.54172134399414,-0.0201080832563569,4.10441486404869,4.38141893719981,0.9834238095238,0.07983811626195747
2000-03-01,4379.0,31.236635,5.918207,5.3878529553,14.613,47.696974505,28.605599191,2669.5438,28.519672453,49.357701723,0.665348978158,0.0906991837482,124.3,64.4034,94.7563,61.0263,90.9527,92.083,88.3585,107.0,29.89,50.10198593139648,0.0967198283536481,4.10441486404869,4.38141893719981,0.9643434782609,0.018398637137989837
2000-04-01,4533.0,31.236635,5.854166,4.4699569775,15.053,47.368439275,29.552483283,2620.23320008,28.12304059,46.286488936,-0.05304835364400001,0.3178305815974,120.9,64.3475,94.0493,60.5183,89.9672,92.6659,89.2701,102.7,25.74,48.6827392578125,-0.0307957557801913,4.10441486404869,4.38141893719981,0.94695,-0.1388424222147876
2000-05-01,4150.0,31.236635,5.84651,3.948044202,15.494,47.383669985,30.081686587,2718.97039978,28.208019215,47.33846291,0.67259404839962,-0.3868825806452,120.0,64.3056,94.2881,60.6325,89.8531,92.9347,93.1947,109.1,28.78,79.48287963867188,-0.0219150506034178,4.10441486404869,4.38141893719981,0.9059681818182,0.11810411810411825
2000-06-01,4861.0,31.236635,5.822882,4.3472553483,15.643,47.527849725,29.68774297,2602.30899984,28.262152536,47.955504106,0.07320593400800005,0.40357268818399994,126.8,64.2788,94.8015,60.9373,89.4919,93.0018,94.8584,133.1,31.83,64.71781921386719,0.0239335496158772,4.10441486404869,4.38141893719981,0.9491772727273,0.10597637248088931
2000-07-01,4577.0,31.236635,5.739362,4.0783236122,15.819,47.794970604,29.973108763,2620.23320008,28.529444464,47.249534493,-0.05304835364399999,0.3178305815974,127.3,64.2683,94.8417,60.9531,88.2078,92.8373,102.3267,132.8,29.77,51.90402221679688,-0.0163412759041708,4.10441486404869,4.38141893719981,0.9396571428571,-0.06471881872447371
2000-08-01,5348.0,31.236635,5.788734,3.117776189,15.64,47.691082124,30.977382357,2627.0592,28.693348905,49.831008549,0.274824292366,-0.2158507526872,123.8,64.2753,95.4663,61.3613,88.968,92.591,105.4136,127.4,31.22,46.49225616455078,0.0606991049416709,4.10441486404869,4.38141893719981,0.9040565217391,0.04870675176352024
2000-09-01,4859.0,31.236635,5.757695,3.125143139,15.407,47.873598137,30.990528993,2602.30899984,28.839743866,48.928635065,0.07320593400799999,0.40357268818399994,129.2,64.3003,95.134,61.1715,88.4911,92.9827,103.5387,141.9,33.88,52.68999862670898,-0.0534829747197642,4.10441486404869,4.38141893719981,0.8721142857143,0.08520179372197312
2000-10-01,4721.0,31.236635,5.80903,2.8366169553,15.029,47.961524416,31.267354696,2634.09119998,28.574420068,48.376715009,0.8759550974079999,0.040161290321999984,129.6,64.3429,95.3265,61.3358,89.2779,92.64,106.3374,151.5,33.08,76.45652770996094,-0.0049494854217706,4.10441486404869,4.38141893719981,0.8551590909091,-0.023612750885478317
2000-11-01,4612.0,31.236635,5.832669,2.8870380776,15.023,48.701613628,31.215988574,2629.91240008,28.872974519,48.835459067,0.08087654336000001,0.34117096774120004,129.2,64.4021,94.5005,60.8604,89.6408,92.6604,107.8376,147.7,34.4,45.06056213378906,-0.0800686101073089,4.10441486404869,4.38141893719981,0.8563863636364,0.03990326481257567
2000-12-01,4854.0,31.236635,5.855104,4.3162801165,15.232,48.492365084,29.780032006,2632.2849997,28.686399488,50.592603245,0.351967867794,0.29261784947399994,130.1,64.4759,93.6048,60.3525,89.985,92.3457,109.2683,171.2,28.46,45.39509963989258,0.0040534456237286,4.10441486404869,4.38141893719981,0.8973157894737,-0.17267441860465116
2001-01-01,4517.0,31.415851,5.798925,4.3465067136,14.789,48.129700391,30.187850416,2622.0291521999998,28.996982237,49.872351568,0.313691324078,-0.09923070873459996,135.0,64.5622,93.1399,60.1331,89.123,91.8908,116.0821,224.3,29.58,46.89955520629883,0.0346365766761644,1.41181511326405,4.18276836009663,0.9382818181818,0.03935347856640892
2001-02-01,4389.0,31.415851,5.780096,4.7398468857,14.813,48.440350585,29.757407613,2669.5438,29.049067812,49.776269461,0.665348978158,0.0906991837482,134.1,64.6595,94.3527,61.008,88.8331,91.2851,115.8212,174.7,29.61,55.08771133422852,-0.0922907353958596,1.41181511326405,4.18276836009663,0.921705,0.0010141987829614951
2001-03-01,5131.0,31.415851,5.880314,4.051851646,14.649,48.479769387,30.444731853,2604.5898,29.202052327,49.38177475,0.8236770960319999,0.07012752688959996,131.7,64.7639,94.5089,61.2077,90.373,91.0585,118.9027,150.4,27.24,61.70895385742188,-0.0642047108033915,1.41181511326405,4.18276836009663,0.9095227272727,-0.08004052684903751
2001-04-01,5346.0,31.415851,5.862633,4.7315459034,15.536,48.176671698,29.737424931,2627.0592,29.299889922,47.254184266,0.274824292366,-0.2158507526872,132.3,64.8706,94.8712,61.5436,90.1015,90.7384,122.9412,151.7,27.41,50.5687370300293,0.0768143616543945,1.41181511326405,4.18276836009663,0.892,0.006240822320117578
2001-05-01,5365.0,31.415851,5.829427,4.9701374651,15.763,47.78870032,29.497874369,2627.0592,29.406583487,47.301002156,0.2748242923659999,-0.2158507526872,138.4,64.975,95.009,61.7321,89.5916,90.2607,125.7971,145.6,28.64,60.376861572265625,0.0050901874012756,1.41181511326405,4.18276836009663,0.8741636363636,0.04487413352790948
2001-06-01,4873.0,31.415851,5.765791,6.4599026685,15.65,47.699391532,28.017519092,2602.30899984,29.495607269,47.410708784,0.07320593400799999,0.40357268818399994,136.9,65.0717,94.2293,61.3166,88.6136,89.7811,127.2061,125.1,27.6,72.06433868408203,-0.0250353894275646,1.41181511326405,4.18276836009663,0.8531666666667,-0.03631284916201116
2001-07-01,4987.0,31.415851,5.748633,5.2235851485,15.369,48.421887115,29.279047389,2611.62660002,28.73246034,48.310021574,0.12256431393199999,-0.5922113978400001,129.6,65.1534,94.3972,61.5029,88.3501,89.2352,126.8381,106.4,26.45,61.072940826416016,-0.0107401495954037,1.41181511326405,4.18276836009663,0.8606636363636,-0.04166666666666674
2001-08-01,4763.0,31.415851,5.725418,4.7093757768,15.259,48.070450989,29.792710761,2634.09119998,28.90594049,49.088256553,0.8759550974079999,0.040161290322,127.3,65.2126,94.2065,61.4345,87.993,89.157,123.2822,107.0,27.47,64.10773468017578,-0.0641084068807574,1.41181511326405,4.18276836009663,0.9004826086957,0.03856332703213616
