PET.MCRIMXX2.M,STEO.COPC_OPEC.M,STEO.COPRPUS.M,STEO.COPS_OPEC.M,STEO.CORIPUS.M,STEO.PAPR_NONOPEC.M,STEO.PAPR_OPEC.M,STEO.PASC_OECD_T3.M,STEO.PATC_NON_OECD.M,STEO.PATC_OECD.M,STEO.T3_STCHANGE_NOECD.M,STEO.T3_STCHANGE_OOECD.M,CPIENGSL,CAPG211S,CAPUTLG211S,IPG211S,IPG211111CN,INDPRO,IPN213111N,PCU211211,WTISPLC,GPR,SP500_returns,forecast_oil_price,OECD.GDP.GROWTH,Non-OECD.GDP.GROWTH,exchange_rate
4711.0,32.293,5.400864,5.499673,15.215097,56.14464244,31.260715815,2744.411,40.915649382,45.184339629,-0.33498214825,-0.31867741935,206.631,66.1313,93.5231,61.8481,82.9151,91.7014,116.8565,226.8,73.84,88.95870971679688,-0.08197584207319053,75.35,2.95466807957807,2.62651993728136,1.2565333333333
4997.0,32.429,5.379502,5.430283,15.3818,55.585067928,31.491666816,2748.335,43.177925606,47.196157573,3.4280484357,0.22243333333,203.764,66.3224,93.6595,62.1172,82.7532,91.9033,110.7835,226.7,75.35,96.45369720458984,-0.05388244223983851,76.37,2.95466807957807,2.62651993728136,1.22085
4834.0,32.185,5.297872,5.330335,15.518936,56.066135119,31.335339816,2756.505,41.408347305,46.977856693,1.2481161609,0.202,206.877,66.5195,93.8671,62.44,81.4937,92.2549,111.0677,232.7,76.37,79.38137817382812,0.06877784957463517,76.82,2.95466807957807,2.62651993728136,1.277
4727.0,32.235,5.447333,5.319837,15.109936,55.914014853,31.402653816,2790.554,42.157126689,47.534042529,3.4726940979,-0.88603225806,208.77,66.725,95.165,63.4988,83.6856,92.5936,115.3315,235.5,76.82,80.99386596679688,-0.04744918363260475,75.31,2.95466807957807,2.62651993728136,1.2894181818182
4745.0,32.315,5.615764,5.329896,14.740133,55.949273427,31.506817816,2736.985,42.830106667,48.055382989,1.6414984141,1.7413,209.832,66.9402,96.5357,64.6212,86.2915,92.8533,116.2163,219.6,75.31,71.16854858398438,0.08755110305113556,81.9,2.95466807957807,2.62651993728136,1.3067
3987.0,32.301,5.630558,5.33985,14.000032,56.250315913,31.495528816,2754.127,41.531227149,46.724893121,1.0644368318,-0.96712903226,216.71,67.1666,95.8644,64.3889,86.4411,92.6033,117.498,233.4,81.9,65.99193572998047,0.03685599403554063,84.14,2.95466807957807,2.62651993728136,1.389780952381
4182.0,32.232,5.575722,5.290083,14.637,56.583946035,31.482299816,2727.333,42.923413741,47.604329657,1.5682642138,0.22926666667,219.496,67.4056,94.8937,63.9637,85.6213,92.6686,118.8438,235.6,84.14,94.70516967773438,-0.002290249746576656,89.04,2.95466807957807,2.62651993728136,1.3660954545455
4180.0,32.367,5.607447,5.239687,14.976097,56.410592617,31.666702816,2664.244,43.570334973,48.519280754,1.9771267461,0.94635483871,227.13,67.6566,95.2294,64.429,86.1634,93.5916,121.6994,256.4,89.04,97.20389556884766,0.06530004034715509,89.42,2.95466807957807,2.62651993728136,1.3220130434783
4551.0,32.666521,5.496552,4.738903,14.422807,56.297464241,32.637213041,2724.459761,41.598316477,46.114866818,0.72088540009,-1.4792258065,229.258,67.9206,93.6407,63.6013,84.4668,93.3889,122.8064,261.7,89.42,79.42161560058594,0.022645574359139164,89.58,1.89629816557309,4.41478463388236,1.3359666666667
4101.0,32.19208,5.405516,4.319258,13.676036,55.598512883,32.595329041,2652.434502,42.55007511,47.748084393,-0.46804881359,1.5281071429,232.068,68.1998,90.7112,61.8648,83.0401,93.0045,124.3604,259.7,89.58,90.01448822021484,0.03195656372809341,102.94,1.89629816557309,4.41478463388236,1.364895
4198.0,30.993202,5.61801,4.32013,14.451226,56.039969011,31.259313041,2632.445624,41.867650956,47.014962881,0.93852927014,0.54593548387,240.079,68.4949,94.5168,64.7391,86.3079,93.9684,125.9865,275.0,102.94,136.8883056640625,-0.0010473129391664893,110.04,1.89629816557309,4.41478463388236,1.3999173913043
4097.0,30.88901,5.561917,4.119548,14.230567,55.91057916,31.372733041,2660.207001,42.405991917,44.885515162,0.93357411162,-0.8246,247.977,68.8055,94.3564,64.9224,85.3975,93.6571,132.0759,297.6,110.04,91.01776885986328,0.028495380666536008,101.33,1.89629816557309,4.41478463388236,1.4441789473684
4299.0,31.078202,5.624622,4.120193,14.717807,55.522870017,31.601328041,2679.375299,42.797729721,44.701457734,0.99332159026,0.25167741935,250.744,69.1346,94.7682,65.5176,86.3314,93.7723,137.6045,289.1,101.33,105.34491729736328,-0.01350095289522324,96.29,1.89629816557309,4.41478463388236,1.4348636363636
4574.0,30.974843,5.589094,3.419777,15.294167,55.830069847,32.211424041,2670.030582,43.087984083,46.355610912,1.090243874,0.37246666667,245.534,69.4841,94.9658,65.9861,85.8004,94.0493,140.211,281.9,96.29,84.391845703125,-0.018257461652479323,97.19,1.89629816557309,4.41478463388236,1.4388409090909
4580.0,31.012361,5.439853,3.220216,15.589387,56.059221821,32.491609041,2685.458585,43.004227553,46.138463821,0.82127996434,-0.0031935483871,246.187,69.8513,93.4533,65.2783,83.5255,94.4958,145.1555,286.8,97.19,78.92475891113281,-0.02147442530666621,86.33,1.89629816557309,4.41478463388236,1.4264285714286
4323.0,30.896042,5.665089,3.069923,15.556097,56.519242466,32.531516041,2685.716597,43.297630644,47.664761348,1.2180532267,0.038709677419,246.88,70.2387,95.1748,66.8496,86.9308,95.0974,150.5951,264.3,86.33,86.95156860351562,-0.05679110795232889,85.61,1.89629816557309,4.41478463388236,1.4343217391304
4032.0,31.113345,5.613714,3.270302,15.274933,55.792672284,32.533585041,2652.44943,43.175379682,46.944398539,0.66778199675,0.59506666667,248.55,70.6478,93.5261,66.0742,85.8804,95.0244,152.7767,270.8,85.61,83.35044860839844,-0.07176198808089651,86.41,1.89629816557309,4.41478463388236,1.377
4053.0,31.087882,5.902495,3.519861,14.569645,56.476465821,32.328401041,2627.968766,42.965691712,46.210323733,-0.41855025567,0.39487096774,246.655,71.08,95.8512,68.131,90.5414,95.6891,156.988,262.9,86.41,76.33993530273438,0.10772303843744147,97.21,1.89629816557309,4.41478463388236,1.3706333333333
3863.0,31.442345,6.038558,3.170404,14.960067,56.767717284,33.048507041,2638.85365,44.472541588,46.666340312,1.6854870422,-0.38716666667,247.64,71.536,96.8931,69.3134,92.3169,95.6778,158.031,278.0,97.21,83.15767669677734,-0.005058715107011391,98.57,1.89629816557309,4.41478463388236,1.3555727272727
3816.0,31.474882,6.112491,3.169653,14.842258,57.104407112,33.094351041,2584.067622,43.619736125,47.171443447,-1.1748698063,1.0668709677,243.353,72.0147,97.1132,69.9357,92.7918,96.1809,159.5872,267.7,98.57,85.34132385253906,0.008532763666636134,100.24,1.89629816557309,4.41478463388236,1.3179047619048
3814.0,31.333459,6.176529,2.820231,14.374065,57.113961066,33.457691858,2639.664407,42.385251576,45.241787221,-1.1511694492,-1.1632903226,244.876,72.5166,97.9394,71.0223,94.773,96.7595,160.6166,264.4,100.24,79.63497161865234,0.043583062704985354,102.25,1.37066183436407,0.311740903275364,1.2904863636364
3788.0,31.374564,6.268391,2.619547,14.615379,57.182652043,33.701213858,2624.378678,44.068038214,47.698202141,0.3552803511,0.36903448276,248.898,73.0434,97.2354,71.0241,96.0774,97.0662,160.1912,257.1,102.25,92.4458236694336,0.04058946376811723,106.19,1.37066183436407,0.311740903275364,1.3224095238095
4066.0,31.656882,6.327048,2.539132,14.47629,56.526595389,34.092489858,2635.658445,43.927666393,45.884898596,-0.44265680536,0.18951612903,249.742,73.5944,97.215,71.5448,96.9254,96.5609,160.5684,259.7,106.19,88.75997924804688,0.03133231453144192,103.33,1.37066183436407,0.311740903275364,1.3201
4090.0,31.800675,6.320018,2.53893,14.609433,56.749142571,34.270312858,2655.7926,43.368632838,44.796943443,-2.1827406483,-0.5973,249.677,74.1669,96.391,71.4902,96.8543,97.251,160.6606,247.7,103.33,96.01668548583984,-0.007497452372495994,94.7,1.37066183436407,0.311740903275364,1.3161736842105
4447.0,31.651622,6.369539,2.73904,15.096677,56.700967453,33.916298858,2662.212852,44.709567678,45.579595158,-0.12099857085,0.22593548387,241.806,74.7626,96.5536,72.1859,97.7059,97.4595,163.1734,227.4,94.7,78.17115783691406,-0.06265072571454366,82.41,1.37066183436407,0.311740903275364,1.2788909090909
4415.0,31.509675,6.275412,2.459026,15.636533,56.295503571,34.045208858,2665.625895,44.660517131,46.000352368,0.43392517061,0.29336666667,235.897,75.3821,95.7909,72.2092,96.4381,97.4768,164.6083,208.4,82.41,77.82243347167969,0.03955498222833631,87.93,1.37066183436407,0.311740903275364,1.2526285714286
4160.0,31.450042,6.431241,2.469875,15.66529,56.798050356,33.995744858,2697.873593,45.502304845,46.007125775,1.7558514714,-0.97941935484,233.568,76.0182,97.0086,73.7442,98.7754,97.6714,164.1363,219.4,87.93,82.80802154541016,0.012597574204787909,94.16,1.37066183436407,0.311740903275364,1.2288454545455
4142.0,31.431723,6.350558,2.369647,15.324581,56.810657905,34.071380858,2697.921455,44.677627634,46.729298,0.52643080678,-0.38809677419,244.987,76.6667,94.9565,72.8,97.3527,97.2734,163.1349,240.3,94.16,74.87835693359375,0.019763369506085704,94.72,1.37066183436407,0.311740903275364,1.2399956521739
4063.0,31.552,6.598051,2.599154,14.910133,56.267919238,33.902149858,2709.462514,44.826014209,45.115732281,0.12311269477,0.2713,252.987,77.325,96.6311,74.72,100.9649,97.2217,160.7229,242.8,94.72,69.28050994873047,0.024236153617775313,89.57,1.37066183436407,0.311740903275364,1.28557
3998.0,31.044042,6.969575,2.59932,14.843452,57.518081066,33.354045858,2672.784735,46.068101743,46.552084522,0.56490517924,0.87125806452,256.017,77.9931,98.2466,76.6256,106.848,97.5311,159.3256,240.3,89.57,81.66366577148438,-0.01978940971629395,86.66,1.37066183436407,0.311740903275364,1.2974173913043
3984.0,31.2,7.082385,2.819124,15.0853,58.006711905,33.358308858,2667.04977,45.98314199,46.49860787,0.92556359843,0.1944,248.819,78.6718,98.1196,77.1925,108.2441,97.9084,159.3172,241.2,86.66,81.38964080810547,0.0028467166850427716,88.25,1.37066183436407,0.311740903275364,1.2827727272727
3410.0,31.062882,7.105858,3.11911,15.330226,58.073918242,32.968124858,2639.698356,45.518896477,45.92992305,-0.46533370097,0.75451612903,244.708,79.3567,97.6983,77.5302,109.0409,98.1884,158.6368,242.6,88.25,74.83155822753906,0.007068230956284616,94.69,1.37066183436407,0.311740903275364,1.3119368421053
3591.0,30.927042,7.082895,3.269706,14.567226,57.601438669,32.610135969,2650.010869,45.952463364,45.747154726,1.8380277423,-0.2515483871,245.025,80.0477,96.9382,77.5968,108.0645,98.1736,158.061,249.7,94.69,90.6574935913086,0.050428096466868855,95.32,1.61809971387292,5.1670217164929,1.3288045454545
2946.0,30.860513,7.145377,3.26967,14.230357,57.373143996,32.600735969,2619.99081,45.305101414,46.454343401,0.71927702807,0.30717857143,255.696,80.7464,96.8734,78.2217,109.9059,98.6434,160.0143,250.2,95.32,81.59033203125,0.011060648765041536,93.05,1.61809971387292,5.1670217164929,1.335905
3578.0,30.924882,7.214328,3.270088,14.702613,57.562798379,32.669714969,2638.227856,45.367531359,45.081153363,0.80446318072,-0.51606451613,246.595,81.4528,96.4935,78.5967,110.8859,99.047,159.7642,248.9,93.05,75.89672088623047,0.03598772398287298,92.07,1.61809971387292,5.1670217164929,1.29636
3517.0,31.111345,7.373514,2.969869,14.864433,57.937783615,33.126461969,2648.831976,45.366655581,45.809936523,0.46581718598,0.1154,240.473,82.1641,97.2085,79.8705,113.1561,98.9445,160.0143,259.0,92.07,95.10787200927734,0.018085767779890016,94.8,1.61809971387292,5.1670217164929,1.3026
3784.0,30.941445,7.325849,2.87021,15.304839,58.180010508,33.023956969,2627.036702,45.949959718,45.528522223,-0.42855889095,1.0446774194,240.468,82.8874,96.4949,79.9821,112.5607,99.0383,162.1458,262.2,94.8,83.71731567382812,0.020762811683057825,95.8,1.61809971387292,5.1670217164929,1.2982045454545
3620.0,30.541475,7.277135,2.570282,15.833033,58.381506829,32.957903969,2633.008865,46.603338908,45.342181558,0.80518176789,-0.1339,242.711,83.6262,96.1743,80.4269,111.8153,99.2221,162.8565,259.9,95.8,82.97300720214844,-0.014999301595580827,104.61,1.61809971387292,5.1670217164929,1.318875
3554.0,30.537553,7.521758,2.369154,16.041677,59.037394088,33.175966969,2647.991873,47.157200671,46.76017949,2.187341942,-0.51864516129,242.986,84.3749,97.7464,82.4735,115.1254,98.8987,163.6404,270.4,104.61,73.97581481933594,0.04946207991308538,106.57,1.61809971387292,5.1670217164929,1.3080130434783
3623.0,30.422,7.534274,2.170249,15.793194,58.91787883,33.137642969,2646.115106,45.576270205,46.294011962,-0.24578050418,0.20422580645,244.833,85.1391,96.8963,82.4967,115.8771,99.4897,165.0714,269.3,106.57,90.95674896240234,-0.031298019479343964,106.29,1.61809971387292,5.1670217164929,1.33095
3690.0,29.668345,7.838081,2.270805,15.6358,59.088847282,32.341293969,2669.911991,46.236124047,45.864490696,1.463702992,-0.48356666667,242.745,85.9212,98.4212,84.5647,119.7576,100.021,163.7134,271.7,106.29,100.4593276977539,0.029749523259195332,100.54,1.61809971387292,5.1670217164929,1.3347904761905
3234.0,29.940723,7.760234,2.569315,14.991129,59.314963411,32.372111969,2632.342831,45.671634006,46.391649929,-0.83569983262,0.44512903226,241.954,86.7235,95.7897,83.0723,118.4588,99.9037,160.2462,261.6,100.54,72.95311737060547,0.04459575276194472,93.86,1.61809971387292,5.1670217164929,1.3634956521739
3336.0,29.412345,7.918827,2.570112,15.632967,60.175571615,31.840837969,2588.801775,46.740253182,46.907935918,0.180410982,0.75323333333,242.718,87.5464,95.7588,83.8334,121.1252,100.1582,159.8732,247.0,93.86,77.77902221679688,0.028049471367328715,97.63,1.61809971387292,5.1670217164929,1.3492904761905
3400.0,29.579723,7.932384,2.569989,16.06929,60.117170798,32.032518969,2544.506709,47.275392576,46.216648368,-0.086521920572,0.48935483871,245.733,88.3839,95.343,84.2679,121.5311,100.374,160.4604,259.1,97.63,70.37248992919922,0.023562791975445974,94.62,1.61809971387292,5.1670217164929,1.37036
3198.0,30.032723,8.072268,2.349947,15.311065,59.444262293,32.757407454,2553.93031,47.253553025,45.52434954,0.88021994632,-0.74167741935,250.34,89.2349,96.4742,86.0887,123.865,99.9899,158.9354,265.7,94.62,77.91596984863281,-0.035582905955811595,100.82,2.18309026061168,1.94265254865643,1.3610227272727
3168.0,30.148513,8.148788,2.399316,15.127571,59.945669307,32.809754454,2557.828467,47.459068067,46.585538193,1.4284023919,-0.081642857143,249.925,90.1009,96.611,87.0474,125.1794,100.7471,158.1148,302.8,100.82,69.00352478027344,0.0431170301781616,100.8,2.18309026061168,1.94265254865643,1.36585
3180.0,29.963042,8.290926,2.650229,15.115742,59.770790681,32.312051454,2564.300188,46.096745256,45.409045695,-0.36957631277,0.05835483871,249.961,90.9773,97.0511,88.2944,127.3125,101.7435,160.0151,285.4,100.8,119.83855438232422,0.006932165418227054,102.07,2.18309026061168,1.94265254865643,1.3822523809524
3485.0,29.72868,8.519907,2.650028,15.864133,60.335067164,32.062036454,2578.782863,48.263750976,45.057948154,1.3202180117,0.53503333333,249.864,91.8556,98.4458,90.4279,131.9026,101.8273,162.8362,282.3,102.07,93.22154235839844,0.006200789153414155,102.18,2.18309026061168,1.94265254865643,1.38125
3108.0,29.991,8.636473,2.549889,15.945548,60.405707713,32.418421454,2643.300914,48.195157872,44.37442684,1.7511023522,-1.0730967742,249.213,92.7366,98.9789,91.7897,132.512,102.2392,167.1281,279.5,102.18,83.4288558959961,0.02103028007328045,105.79,2.18309026061168,1.94265254865643,1.3732142857143
3036.0,30.090178,8.73419,2.600563,15.8173,61.145631164,32.435373454,2634.98231,48.29499615,45.138723299,-0.42457196887,0.3951,249.714,93.6165,100.1559,93.7624,134.1295,102.5774,168.9385,280.1,105.79,98.76710510253906,0.019058331749470137,103.59,2.18309026061168,1.94265254865643,1.3592380952381
3359.0,30.091445,8.837175,2.400621,16.534452,61.189803542,32.658800454,2649.543126,47.634487381,46.175548436,0.43113556335,-0.32912903226,248.744,94.4805,99.9363,94.4203,135.1254,102.7954,172.4101,269.2,103.59,138.7539520263672,-0.015079830845342368,96.54,2.18309026061168,1.94265254865643,1.3539173913043
2994.0,30.338765,8.919759,2.450122,16.460355,61.419594197,32.875736454,2694.295524,47.99268076,45.666055827,0.80703167839,-1.2539032258,245.699,95.3258,99.8112,95.1458,136.7149,102.6322,179.6803,253.3,96.54,136.44558715820312,0.037655295579825276,93.21,2.18309026061168,1.94265254865643,1.3316095238095
2899.0,30.64436,9.07038,2.510674,16.0735,61.564441164,33.214671454,2705.601285,49.273804554,45.899046516,0.77049715119,0.095966666667,241.61,96.1486,99.9403,96.0912,139.1044,102.9417,186.1604,247.9,93.21,131.55665588378906,-0.015513837249453988,84.4,2.18309026061168,1.94265254865643,1.2901363636364
2458.0,30.729,9.250311,2.335499,15.361032,62.502660939,33.531326454,2685.156521,47.270672172,46.458498795,-2.9644217152,0.46087096774,237.061,96.9452,99.948,96.8947,141.8698,102.9611,188.9967,226.0,84.4,83.66100311279297,0.023201460667203078,75.79,2.18309026061168,1.94265254865643,1.2672739130435
2677.0,30.22702,9.306671,2.350023,16.043433,62.546997288,33.023788454,2689.440221,48.027793981,45.601007073,-1.7992946875,0.14813333333,229.016,97.71,98.3132,96.0618,143.1369,103.5978,193.4346,213.3,75.79,84.38005065917969,0.02453358864631494,59.29,2.18309026061168,1.94265254865643,1.24722
2516.0,30.628882,9.545624,2.400223,16.469032,62.88621939,33.358299454,2689.155619,49.605613994,47.071695136,0.42348054453,0.45393548387,218.536,98.4354,100.7998,99.2227,145.6623,103.6151,196.3888,188.6,59.29,86.5262222290039,-0.004188587515997044,47.22,2.18309026061168,1.94265254865643,1.2331333333333
2316.0,30.087,9.375184,2.380322,15.456129,62.189837852,32.853218687,2722.662447,47.219768611,45.825253186,-0.91726609649,-0.38325806452,199.926,99.1171,99.2685,98.3921,144.4017,102.7923,182.1368,139.2,47.22,111.9856948852539,-0.031040805838410623,50.58,2.51831239805283,2.87323361203298,1.1621333333333
2518.0,29.935,9.495942,2.279944,15.341571,62.144324556,32.778742687,2717.233513,48.262502238,47.960864753,1.1063021057,0.19953571429,203.021,99.753,99.505,99.2593,146.3379,102.1366,155.1867,140.6,50.58,111.92469787597656,0.0548925108906233,47.82,2.51831239805283,2.87323361203298,1.134965
2639.0,30.417765,9.575009,1.879726,15.64,62.365612613,33.570898687,2773.111021,47.054787245,46.368708758,-0.71061181366,-0.73961290323,205.757,100.3371,99.3704,99.7054,147.3707,101.7869,130.8004,138.8,47.82,104.23526763916016,-0.017396107114219572,54.45,2.51831239805283,2.87323361203298,1.0837681818182
2541.0,30.482,9.648303,1.860331,16.2728,62.28171683,33.761861687,2800.167635,49.24307439,45.954920139,0.056203145681,-0.043766666667,203.577,100.8617,99.836,100.6963,148.4751,101.2255,115.5922,140.8,54.45,102.19049072265625,0.008520819822535275,59.27,2.51831239805283,2.87323361203298,1.07793
2861.0,30.492,9.463286,1.600471,16.401613,62.190345718,33.998545687,2862.032258,47.887610269,44.740544835,-1.5200065265,-1.3579032258,208.973,101.3279,98.3822,99.6886,145.6176,100.7675,109.8683,153.0,59.27,76.2623291015625,0.010491382304589791,59.82,2.51831239805283,2.87323361203298,1.114955
2671.0,30.693,9.347497,1.400246,16.701133,62.538986351,34.340878687,2860.586791,50.762062561,46.511852387,0.39740100919,0.34136666667,212.015,101.7332,97.9423,99.6398,143.7822,100.4588,108.4089,154.9,59.82,85.90596771240234,-0.021011671979729973,50.9,2.51831239805283,2.87323361203298,1.1213227272727
2729.0,30.931,9.433279,1.460276,16.878645,62.923730624,34.482335687,2869.133653,50.032767886,47.257631902,0.20013547698,-0.37209677419,211.623,102.0711,97.7685,99.7934,145.0971,101.0893,112.6285,142.2,50.9,106.80866241455078,0.019742029435184882,42.87,2.51831239805283,2.87323361203298,1.0995782608696
2505.0,30.767723,9.397848,1.53017,16.700226,63.191177128,34.156213687,2930.120034,48.715708839,47.024293859,0.35978546255,-1.2453870968,208.579,102.3435,97.3,99.5803,144.6443,100.9165,117.8821,126.2,42.87,82.47853088378906,-0.06258081825586559,45.48,2.51831239805283,2.87323361203298,1.1139047619048
2603.0,30.967,9.469298,1.530357,16.1676,62.52640943,34.511748687,2936.114481,50.135439603,46.869766662,0.16679638027,0.10826666667,197.246,102.5521,97.4255,99.9119,145.5547,100.633,114.7818,125.2,45.48,98.7674560546875,-0.026442831280001466,46.22,2.51831239805283,2.87323361203298,1.1221181818182
2705.0,30.871723,9.392149,1.630152,15.439871,62.917570536,34.286171687,2939.813686,48.790836527,46.399250835,-1.8943901847,0.14512903226,195.616,102.6995,96.272,98.8709,144.4476,100.1563,109.9131,125.5,46.22,91.931884765625,0.08298311781266654,42.44,2.51831239805283,2.87323361203298,1.1235090909091
2899.0,30.99601,9.325962,1.679561,16.458033,63.209981387,34.427012687,2956.86197,48.815221844,45.817684649,-2.4359114474,-0.080566666667,195.114,102.787,94.5128,97.1469,143.3597,99.4366,106.7592,112.4,42.44,150.71588134765625,0.0005048691103348713,37.19,2.51831239805283,2.87323361203298,1.0736
3074.0,30.933882,9.268022,1.629802,16.741548,63.146493359,34.480810687,2971.886299,50.893439508,47.480880975,1.2315431785,-0.72329032258,190.143,102.8209,95.2598,97.9469,142.3398,98.9471,98.8439,100.7,37.19,148.23687744140625,-0.017530185032692547,31.68,2.51831239805283,2.87323361203298,1.0877181818182
2816.0,31.26,9.203929,1.550458,15.95129,62.443784386,34.915541,3030.696362,47.620572623,45.507250794,-2.3344999365,-0.87667741935,185.235,102.8074,95.1552,97.8266,141.5058,99.4391,92.4561,92.7,31.68,118.21114349365234,-0.0507353220469523,30.32,1.8419502932917,1.88009204756328,1.085965
2979.0,31.031,9.063538,1.74047,15.842828,62.130853055,34.438366,3035.194033,50.353832721,47.757240342,1.696877146,-0.001448275862,176.401,102.7538,94.275,96.8712,139.3171,98.9232,77.5711,86.0,30.32,103.74964904785156,-0.0041283603090035426,37.55,1.8419502932917,1.88009204756328,1.1092952380952
3271.0,31.099723,9.106125,1.720178,16.082452,62.024048805,34.582774,3024.664559,49.984340905,47.161293807,0.19908693877,0.52087096774,182.234,102.6696,94.2491,96.7652,139.7206,98.1635,70.1124,91.3,37.55,109.72029113769531,0.06599111444005845,40.75,1.8419502932917,1.88009204756328,1.1099666666667
3091.0,31.351345,8.877569,1.860287,15.920267,61.638317343,34.805903,3035.188403,50.50309724,46.207566007,0.61707103842,0.0044666666667,186.713,102.565,92.7512,95.1303,136.4113,98.4775,64.7958,102.2,40.75,85.22145080566406,0.0026993982833325436,46.71,1.8419502932917,1.88009204756328,1.133919047619
3422.0,31.030723,8.837393,1.539372,16.236807,61.316584773,34.687451,3060.832702,50.594729977,45.538986092,0.95681897336,-0.33016129032,188.596,102.452,93.1929,95.478,135.7673,98.2549,59.8178,113.6,46.71,88.3324203491211,0.015324602525288444,48.76,1.8419502932917,1.88009204756328,1.1311090909091
3024.0,31.25968,8.677937,1.339217,16.4326,61.413777676,35.112892,3064.243004,50.29257064,46.592312896,0.47175726068,-0.13606666667,192.899,102.3417,92.7379,94.9095,133.4092,98.7315,59.5239,122.7,48.76,90.16812896728516,0.0009109212401243738,44.65,1.8419502932917,1.88009204756328,1.1228909090909
3468.0,31.169,8.66667,1.170005,16.621194,62.306127224,35.274971,3116.496527,49.59543502,46.560951432,0.2607567112,-1.1135806452,189.046,102.2462,92.3458,94.42,132.8634,98.8452,62.2003,131.0,44.65,114.6104507446289,0.035609800753315435,44.72,1.8419502932917,1.88009204756328,1.1068523809524
3118.0,31.059,8.692346,1.190257,16.593355,61.410828353,35.167507,3101.074173,51.211375921,48.142119971,2.2775684742,0.50625806452,188.772,102.1776,91.7608,93.759,133.4037,98.7427,64.1044,124.3,44.72,98.73848724365234,-0.0012192428990193127,45.18,1.8419502932917,1.88009204756328,1.1211739130435
3314.0,31.216,8.545044,1.23048,16.339833,61.508844009,35.223343,3072.838913,49.91774463,47.239972739,-0.51574497352,0.4189,192.243,102.1454,90.2813,92.2183,131.0739,98.6552,66.6897,129.6,45.18,104.54522705078125,-0.0012344511393173052,49.78,1.8419502932917,1.88009204756328,1.1212090909091
3110.0,31.639,8.806746,1.239673,15.454355,62.211450579,35.734697,3061.301872,49.04926616,46.718020384,-2.5511204223,0.39616129032,195.979,102.1592,92.1292,94.1184,135.2004,98.7237,70.9904,141.8,49.78,85.74778747558594,-0.01942567890903446,45.66,1.8419502932917,1.88009204756328,1.1026047619048
3242.0,31.891345,8.906137,1.18003,16.235233,62.996283009,36.095361,3040.247242,50.511957099,47.275969344,-2.0056385664,0.7819,196.372,102.228,91.7713,93.816,136.7545,98.3443,73.9661,129.8,45.66,82.91875457763672,0.034174521829295035,51.97,1.8419502932917,1.88009204756328,1.0798954545455
3292.0,31.88,8.818257,1.280292,16.515871,62.072803063,35.867904,2994.30574,50.976433034,48.221150213,-0.22517226733,0.6205483871,199.513,102.3558,91.5594,93.7164,135.0579,99.0406,79.0511,155.6,51.97,102.18046569824219,0.01820076244186586,52.5,1.8419502932917,1.88009204756328,1.0542904761905
3579.0,31.89,8.873372,2.22,16.118226,61.930435419,35.0253,3069.751298,49.699061655,46.033558069,1.2104829499,-1.6546451613,205.369,102.5477,92.3487,94.7015,136.0151,98.8158,83.2227,166.1,52.5,105.20123291015625,0.01788435819838252,53.47,2.5709190762673,2.50409875300987,1.0614409090909
3177.0,31.922,9.110665,2.4,15.493107,62.150837286,34.8537,3061.983195,50.444312505,47.015617285,0.1689245399,0.20285714286,204.133,102.808,94.0363,96.6769,139.7616,98.4356,87.3977,160.1,53.47,114.20635986328125,0.03719816006681631,49.33,2.5709190762673,2.50409875300987,1.064265
3357.0,31.7,9.16726,2.495,16.047936,62.16676871,34.5105,3032.30844,51.644689998,47.785295641,1.688531284,0.4644516129,202.528,103.1402,94.3398,97.3023,140.6347,99.0492,90.7523,135.4,49.33,96.63587951660156,-0.0003891971352694146,51.06,2.5709190762673,2.50409875300987,1.0684695652174
3516.0,31.686,9.1017,2.47,16.954433,61.833794,34.5432,3049.788544,51.020821059,46.176419647,1.3121501723,-0.58733333333,202.954,103.5459,93.8503,97.1781,139.7818,100.0416,96.7944,149.2,51.06,119.45992279052734,0.009091208748854607,48.48,2.5709190762673,2.50409875300987,1.0722666666667
3440.0,32.089,9.187488,2.33,17.222387,62.466733387,35.0579,3052.569628,52.497186373,47.184921775,2.1081871488,0.24964516129,198.449,104.0282,94.705,98.5199,141.0662,100.128,100.937,142.1,48.48,102.57996368408203,0.011576251246328662,45.18,2.5709190762673,2.50409875300987,1.10575
3348.0,32.245,9.111276,2.085,17.204067,62.484973333,35.4643,3015.877253,53.284711287,48.194494455,2.1300532418,0.5936,197.808,104.5897,94.7185,99.0658,139.6258,100.337,104.6481,138.0,45.18,126.78901672363281,0.004813775207812565,46.63,2.5709190762673,2.50409875300987,1.1229454545455
3189.0,32.535,9.247187,2.135,17.317452,63.016144677,35.6643,3023.614896,51.719876479,47.712566914,0.992213006,-0.61509677419,195.994,105.2256,95.0586,100.026,142.0304,100.0865,106.6669,137.5,46.63,102.81346130371094,0.019348826001101882,48.04,2.5709190762673,2.50409875300987,1.1511142857143
2881.0,32.417,9.248061,2.17,16.980516,62.55701329,35.5058,3001.501517,51.697142776,47.993494043,0.91177904482,0.3305483871,201.45,105.9366,93.9153,99.4908,142.2278,99.6323,105.0398,141.2,48.04,138.5316162109375,0.000546433019853243,49.82,2.5709190762673,2.50409875300987,1.1806739130435
